_signal,ar_coefficient_k_10_coeff_0,ar_coefficient_k_10_coeff_1,ar_coefficient_k_10_coeff_2,ar_coefficient_k_10_coeff_3,ar_coefficient_k_10_coeff_4,augmented_dickey_fuller_attr_pvalue,augmented_dickey_fuller_attr_teststat,binned_entropy_max_bins_10,c3_lag_1,c3_lag_3,change_quant_f_agg_mean_isabs_True_qh_0.2_ql_0.0,change_quant_f_agg_mean_isabs_True_qh_0.4_ql_0.2,change_quant_f_agg_mean_isabs_True_qh_0.6_ql_0.4,change_quant_f_agg_mean_isabs_True_qh_0.8_ql_0.6,change_quant_f_agg_mean_isabs_True_qh_1.0_ql_0.8,change_quant_f_agg_var_isabs_True_qh_0.2_ql_0.0,change_quant_f_agg_var_isabs_True_qh_0.4_ql_0.2,change_quant_f_agg_var_isabs_True_qh_0.6_ql_0.4,change_quant_f_agg_var_isabs_True_qh_0.8_ql_0.6,change_quant_f_agg_var_isabs_True_qh_1.0_ql_0.8,energy_ratio_by_chunks_num_sgmts_10_sgmt_focus_0,energy_ratio_by_chunks_num_sgmts_10_sgmt_focus_1,energy_ratio_by_chunks_num_sgmts_10_sgmt_focus_2,energy_ratio_by_chunks_num_sgmts_10_sgmt_focus_3,energy_ratio_by_chunks_num_sgmts_10_sgmt_focus_4,energy_ratio_by_chunks_num_sgmts_10_sgmt_focus_5,energy_ratio_by_chunks_num_sgmts_10_sgmt_focus_6,energy_ratio_by_chunks_num_sgmts_10_sgmt_focus_7,energy_ratio_by_chunks_num_sgmts_10_sgmt_focus_8,energy_ratio_by_chunks_num_sgmts_10_sgmt_focus_9,index_mass_quantile_q_0.2,index_mass_quantile_q_0.4,index_mass_quantile_q_0.6,index_mass_quantile_q_0.8,kurtosis,linTrend_attr_icpt,linTrend_attr_pvalue,linTrend_attr_rvalue,linTrend_attr_slope,linTrend_attr_stderr,maximum,mean,median,minimum,number_crossing_m_m_1,number_cwt_peaks_n_5,partial_autocorrelation_lag_2,partial_autocorrelation_lag_3,partial_autocorrelation_lag_4,partial_autocorrelation_lag_5,partial_autocorrelation_lag_6,partial_autocorrelation_lag_7,partial_autocorrelation_lag_8,partial_autocorrelation_lag_9,ratio_beyond_r_sigma_r_1,ratio_beyond_r_sigma_r_7,skewness,standard_deviation,time_reversal_asymmetry_statistic_lag_2,value_count_value_0.0,value_count_value_1.0,agg_autocorrelation_vlag_lag_0.25_f_agg_mean,agg_autocorrelation_vlag_lag_0.25_f_agg_var,cwt_coeff_agg_widths_(2-5-10-20)_w_10_C0_bins10_f_agg_mean,cwt_coeff_agg_widths_(2-5-10-20)_w_10_C1_bins10_f_agg_mean,cwt_coeff_agg_widths_(2-5-10-20)_w_10_C2_bins10_f_agg_mean,cwt_coeff_agg_widths_(2-5-10-20)_w_10_C3_bins10_f_agg_mean,cwt_coeff_agg_widths_(2-5-10-20)_w_10_C4_bins10_f_agg_mean,cwt_coeff_agg_widths_(2-5-10-20)_w_10_C5_bins10_f_agg_mean,cwt_coeff_agg_widths_(2-5-10-20)_w_10_C6_bins10_f_agg_mean,cwt_coeff_agg_widths_(2-5-10-20)_w_10_C7_bins10_f_agg_mean,cwt_coeff_agg_widths_(2-5-10-20)_w_10_C8_bins10_f_agg_mean,cwt_coeff_agg_widths_(2-5-10-20)_w_10_C9_bins10_f_agg_mean,frequency_info_N_components,frequency_info_maxFreq,frequency_info_maxPeriod,frequency_info_minFreq,friedrich_coefficients_t_norm_1_m_3_r_30_coeff_0,friedrich_coefficients_t_norm_1_m_3_r_30_coeff_1,friedrich_coefficients_t_norm_1_m_3_r_30_coeff_2,friedrich_coefficients_t_norm_1_m_3_r_30_coeff_3,max_langevin_fixed_point_t_m_3_r_30,number_crossing_mean,number_crossing_meansigma_lb,number_peaks_r_n_1,number_peaks_r_n_5,number_peaks_r_n_50,relative_quantile_q_0.2,relative_quantile_q_0.8,symmetry_v,timelength,value_count_median
SY_AR2_Timmer3_N10000_Tmean10_tau50_Tmod250_MT3_eta1000_2.dat,0.0066821960218545005,1.7693148298991668,-1.2488028179454433,0.05282597885626969,0.10151550999380601,0.0,-25.657477323209154,1.70565394801885,2.424393861176902,-0.946263414307483,2.218285440613027,0.967873417721519,0.8476613253162651,0.9823621803499326,2.2589626323751895,3.2182405981941544,0.49764146192348097,0.372893526961021,0.4744804882735772,3.387629325835128,0.10816762295242136,0.13224521801454314,0.0705074778596623,0.11924518316096161,0.08016201425840684,0.10195494261935457,0.10627433499126601,0.0535650858081389,0.09572414486245884,0.13215397547278662,0.1825,0.3827,0.5863,0.8104,0.3807895330223299,0.04901555183760884,0.731969018919936,-0.003425492922308113,-6.776737384860256e-06,1.978510991195615e-05,21.497,0.015135253281999996,0.026230500000000004,-22.185,2060.0,832.0,-0.9177903283299423,0.3303116985620104,-0.029322879161016526,-0.24246637703449178,-0.24083353982893,-0.12789787530130645,-0.015517006388795846,0.046517833465349254,0.2938,0.0,0.017116037851735166,5.710931568904567,-1.2373007258523656,0.0,0.0,-0.00012430905326251622,0.0019572450371732938,-0.025968847805573403,-0.016930799501877942,0.01624998609557459,-0.05196781294338217,0.06558980736399024,0.009634469780474386,0.018429888823205537,-0.04317810398193769,0.04463730346516241,-0.03373240072568936,63,0.1381,15.060240963855422,0.0664,-8.125659671290003e-05,-0.22753315333829782,0.0010187112922172097,0.17098343208520111,25.149266634110155,2084.0,1101.0,0.1154,0.1008,0.0079,0.40381850647864104,0.611453230163454,0.999745999571494,10000,1
SY_AR2_Timmer1_N10000_T10_tau20_eta1000_2.dat,-0.009524253196191056,1.5443174593329891,-0.9121457261449295,0.004541130647027748,0.015693731838395383,0.0,-132.9823584360583,1.7760377705152917,-1.9595936120089898,1.186253837865793,1.5090078446306168,0.7280670238095238,0.6393192203566122,0.6792738191632929,1.4658018362662586,1.5221766891006858,0.2641199184915391,0.20211914949661675,0.2427829376333222,1.436509503837485,0.07799263077278253,0.09971273739202718,0.08178328816656126,0.09524138031641904,0.10777513035809934,0.11089305769031198,0.09595467303696119,0.10983791894705995,0.10146326996525039,0.11934591335452727,0.2152,0.4213,0.6146,0.8097,-0.016025595329126396,-0.056652451876482324,0.6468293133834983,0.004582262655231532,6.041815410837551e-06,1.3186403095096517e-05,13.838,-0.02644639572999999,0.017769,-13.290999999999999,1938.0,936.0,-0.8969243336995142,0.01364884627059113,0.005491368419112196,-0.0001146106332689469,0.011772036153742907,0.007207755843911812,-0.013351091677918264,-0.0021439792478535735,0.316,0.0,-0.03380328605932968,3.806245951896025,-0.09569235034505326,0.0,0.0,-0.00018105291673554434,0.0024020953614189476,0.018542554278582615,-0.02115558579654616,0.01192578312277018,-0.02012899571022038,0.02163842606673034,0.0031471336835038333,-0.0009420420797508129,-0.035364156906584066,0.00984644650826862,0.013401905655685518,37,0.1144,12.21001221001221,0.0819,0.0004257493977826273,-0.18659853248440514,-0.005593178310006115,-0.029680131281878446,0.004500675193531791,1988.0,1198.0,0.1232,0.096,0.01,0.3709941391131261,0.6056065465000552,0.9983701796700948,10000,1
SY_AR2_Timmer2_N10000_T10_tau50_eta1000_Mamp0.3_Tmod250_3.dat,-0.0011710793508696552,1.5931395549109437,-0.9709206571355884,0.0058993591082018085,0.010326427250107371,0.0,-209.64096383295785,1.7248486650666288,1.6691232752195824,-1.7062591755614906,2.298280472921434,1.0630754742547426,0.976709936506955,1.0543393094289508,2.2567716463414635,3.3371570743250243,0.5912266681383253,0.4697871924890304,0.5784450682290052,3.3220935895619235,0.11107953475699721,0.10692169996392191,0.07501610940158017,0.07254442951467244,0.11574308426719358,0.10599874456574841,0.10799295759659515,0.11794074355660317,0.09941254170810854,0.08735015466857952,0.1903,0.4231,0.6029,0.7934,-0.017826452860924213,-0.041165733910961115,0.7250321679721228,0.00351784342594566,7.120731552547479e-06,2.024365159389074e-05,23.241,-0.005565636513999996,0.038323499999999996,-20.691,1977.0,929.0,-0.9570402869721286,0.007015262634867303,0.004462356508646665,4.477144016135959e-05,0.010133099772339017,0.002251346281502654,0.00941196701166209,0.004672873224791258,0.3172,0.0,0.015723305884624065,5.843290562355563,-0.43467980310502746,0.0,0.0,-0.0002361013357015978,0.006089221183696136,-0.03221612039075737,-0.007304255327019767,0.04627299483011149,-0.024583591339006814,-0.0005360079734006806,-0.034242820186771175,0.06892890703431796,-0.06067476300110783,0.03835557819254699,-0.0026868080054974364,18,0.1106,11.655011655011656,0.0858,-0.00018930169068013473,-0.189045545660469,0.0034395453009975494,-0.014763718710699345,2.5641726143421995,2009.0,1199.0,0.1082,0.0984,0.0091,0.3585882727852135,0.5826368023308749,0.9990009756780024,10000,1
SY_AR2_Timmer2_N10000_T10_tau100_eta1000_Mamp0.6_Tmod100_1.dat,-0.007802159132614352,1.6003608469280637,-0.9864485630174095,0.013914765327224785,-0.03033194172741953,0.0,-295.2875093128121,1.7043211033897712,-1.3771228292455302,1.8935058944980514,3.367483146067416,1.4050769613947693,1.2331558672980503,1.4381158647594277,3.333652305366591,7.038511155453773,1.043227929693382,0.7047683189157616,1.1267346880187905,6.848783233726732,0.09992501286036494,0.09675182063214204,0.0548441203733399,0.11366018247527501,0.09145571991159107,0.09800394543738755,0.0784526013386214,0.07919643310422564,0.15014392983951586,0.13756623402753662,0.2067,0.4328,0.6361,0.8302,0.17479673960193987,0.09998078426851251,0.41481228926267777,-0.008155427313906668,-2.337476915081758e-05,2.866352509611024e-05,31.589000000000002,-0.016881374100999994,-0.0011274549999999999,-31.909000000000002,1971.0,843.0,-0.9784968921627387,0.009517548920192742,-0.006011422268090436,0.0011776275435308966,-0.01977107782422076,-0.015528091739161322,-0.0017296712959576793,0.010702239796926234,0.3082,0.0,0.003052402468526354,8.273894594695413,-1.9277790578422695,0.0,0.0,-0.00019138731219637173,0.010984867364608727,-0.009751588972802906,0.02162659788998304,-0.033622192746217874,0.055518007064909565,-0.031031216419122352,0.020631737261441532,-0.042803137305227786,0.06608414929492984,-0.023495964915805294,-0.01499818019105501,10,0.109,10.893246187363834,0.0918,1.669702783552617e-05,-0.18373614945053485,0.0003346570387190347,-0.041878652642304115,0.10853095074940444,2001.0,1106.0,0.1063,0.0982,0.0076,0.397582601026804,0.6087309836530285,0.9997518989716054,10000,1
SY_AR2_Timmer3_N10000_Tmean10_tau50_Tmod100_MT5_eta1000_2.dat,-0.008480884730358889,1.9141871966410269,-1.7708665821230287,0.5466970388557532,0.21904307858439823,9.423940528903664e-30,-16.953436278938586,1.6625141298812776,-2.534235630978694,0.6127361940195054,2.307469976544175,1.1149879166666667,0.8493332375399361,1.1003862585034012,2.324272174590803,3.4202310143448784,0.6646643772012153,0.39390542779404775,0.6230497380288583,3.510576097472044,0.10792528504676065,0.07416717651234,0.0978432913628665,0.10612035311018761,0.0712397511731602,0.1322664253431746,0.10426289958003326,0.09115612111483141,0.08058506800284031,0.13443362875380566,0.2045,0.405,0.6027,0.8123,0.4552742273752872,0.10041948024401355,0.2709199802452899,-0.011010506835398616,-2.321628810761347e-05,2.108640680984688e-05,25.515,-0.015650352149999994,0.015692499999999998,-23.3,2244.0,854.0,-0.8089067118032659,0.5237505321176217,-0.46635905310768727,-0.3440508026319143,-0.006140130351647385,0.01909477407340374,-0.0952589725546764,-0.1188723022964468,0.297,0.0,-0.004793621463451564,6.086881522293532,0.1519692187819127,0.0,0.0,-0.00019329752003334602,0.0015047444932118218,0.00635871988559132,-0.01372189575767452,0.039594901085717525,-0.049103628364838975,0.005485268085484812,0.03704626312632652,0.008808921956114105,-0.043408600178756016,-0.02253436936343386,0.040769492516323266,38,0.1065,17.064846416382252,0.0586,0.0005832606775869817,-0.2840773282876948,-0.008051100789500899,0.35772165500373915,21.986452997405742,2288.0,1123.0,0.1257,0.0896,0.0093,0.3781378674587729,0.577787565297552,0.9993579257984226,10000,1
SY_AR2_Timmer2_N10000_T20_tau100_eta1000_Mamp0.9_Tmod100_1.dat,-0.009126555693062406,1.8856195119067234,-0.9884585711386802,0.018305552317492202,-0.02153454034830607,0.0,-155.19099911533306,1.8426541685446414,17.358497815252534,1.8241413344998407,3.5346388550548116,2.4983809966216217,2.638478929840973,2.724015358361775,3.5104756394640684,7.2098800943002725,3.622839668718264,3.317682317005451,3.8307421772726538,7.3422639680423725,0.058637096165555715,0.11547861737205084,0.11028581383617984,0.07714810293628223,0.07817609114311597,0.11807071954463708,0.10688866605725014,0.11043253207290715,0.10830874763006625,0.11657361324195495,0.2211,0.435,0.6243,0.8136,-0.2621263437443151,-0.18762560033140285,0.7782270459374128,0.0028166489713154228,1.571024362864343e-05,5.5781720490027835e-05,52.69,-0.10908223731000001,-0.370295,-54.218999999999994,995.0,586.0,-0.9779239030379848,-0.03682522887310625,-0.0059569441749491095,0.01285841826711194,0.007694806467842812,-0.0018968101978830813,-0.0048142266612779885,-0.0024060937975881247,0.3262,0.0,0.025484515603464444,16.101249099642565,2.79280858378585,0.0,0.0,-0.0003325040593894612,0.014501701675109552,-0.0008929606043960448,0.053392150579543725,-0.24092781326162593,-0.020273342638566918,0.03660338774250904,0.28003237122459246,-0.385041616902455,0.14472938370435284,0.09914343431759053,-0.3647380066133078,28,0.0572,23.58490566037736,0.0424,8.949573402671992e-05,-0.05021810171372961,-0.0002461928784391729,0.0058844526958326815,157.12279230554213,991.0,618.0,0.0569,0.0507,0.0086,0.37675967411536915,0.6379631275196662,0.9975566812645333,10000,1
SY_AR2_Timmer3_N10000_Tmean10_tau50_Tmod100_MT5_eta1000_4.dat,0.020363914708415497,1.9381975811760133,-1.8589200777985693,0.6740853301357903,0.11209532471653873,4.120899893721043e-30,-17.555684855368646,1.497127261634185,-3.20449262503196,-1.3544419293259111,2.455348578199052,1.1828436154949784,0.8805612846635369,1.1535700139470013,2.420979430379747,4.091595023177284,0.7131162477677029,0.42599482802067806,0.6855276890450486,4.050819002662333,0.08823757783527551,0.07795603611501177,0.07832100746034606,0.11144298816780591,0.10535740502683251,0.07352713318881027,0.20180103174483063,0.10661326479438299,0.06832960133732895,0.08841395432937539,0.2093,0.4086,0.6073,0.7728,0.7995552931413008,0.14589932384250814,0.3616079661113971,-0.009124004813196493,-2.0229814272528875e-05,2.2173372142552237e-05,28.397,0.04476036738700002,0.108525,-32.431999999999995,2281.0,861.0,-0.8083310196133836,0.5307712735090818,-0.5051291086405161,-0.3168015017009573,-0.016164359644262216,0.01668526053436585,-0.12721879872458786,-0.10304372555136945,0.2881,0.0,-0.02859462570968119,6.400527452927981,-0.9750794376307176,0.0,0.0,-0.0001254738450559774,0.0014893580920755899,0.0003793262757760232,-0.04053855063124444,0.03290664512984252,-0.03944856335087144,0.07791284350019857,-0.044607189195579364,-0.0005719182553453735,-0.016834848765423457,0.001624753069286143,0.032682061860813814,35,0.1072,17.035775127768314,0.0587,3.479761057545527e-05,-0.29129059737782387,-4.8504318502131206e-05,0.5257331920040573,22.68355395502048,2303.0,1126.0,0.1265,0.0891,0.0091,0.4505860691446514,0.6167765375067813,0.9989517395878117,10000,1
SY_AR2_Timmer1_N10000_T50_tau20_eta1000_3.dat,0.0002668903997048531,1.8945341822852853,-0.9337725958850608,0.030797009405075404,-0.001833798776793424,0.0,-22.04274621703234,1.834238687415251,-395.7535442713536,-370.10945188470305,1.7418718226068144,1.6793093655589122,1.6215011926151932,1.5368309884778655,1.703820443482964,1.7487999949280464,1.490021387181169,1.5936509794714357,1.3739490476328011,1.7424724999390138,0.07628091397454256,0.10098107147690387,0.11721874925787383,0.12257380628687636,0.08210601017468115,0.10245559274817569,0.08943241948155488,0.12041267980958849,0.08155578793148903,0.10698296885831404,0.2113,0.3981,0.6069,0.7966,-0.24792639911024006,-0.8280668403454184,0.005881579707100195,0.02754133154048974,0.00016218937030871455,5.8872992860482673e-05,59.901,-0.017201083487000095,0.4426800000000001,-54.003,416.0,617.0,-0.9047557363492821,0.038744141281166114,-0.01000443102248117,-0.0019289054331603785,0.006260742630207078,-0.008144525728790483,0.002884605840976693,0.0053592405693891525,0.3274,0.0,-0.07824035897891518,16.99991810518809,0.2530568975467921,0.0,0.0,0.00048554362012515425,0.005067320510173154,1.1478728999346675,-1.4620069193327558,0.33729982741165176,0.48126292180311064,-0.21859053783779978,-0.8021730974775786,1.2732666294232233,-1.3068170044473983,0.18752771951211958,-0.11405644346633471,69,0.0348,3802.0000000000005,0.0002630194634402946,0.0001493706672581162,-0.008138751687301564,-0.0015673151084337285,-0.003881306419484481,1.0242068428493245,410.0,258.0,0.0721,0.033,0.0089,0.343807065599101,0.6029463407781992,0.9959625554547075,10000,1
SY_AR2_Timmer1_N10000_T50_tau50_eta1000_3.dat,-0.0064031498849378456,1.924805639516562,-0.918443674422373,-0.0328611765938559,0.00836181150260451,0.0,-41.58854188421854,1.8339854054699392,-1315.6644054082558,-1260.5723168426211,2.5703396124865447,2.6288620169082124,2.5516804502506267,2.530978242424242,2.604399028077754,4.095083485847428,4.081326708998106,3.9195517300124476,3.767108379181154,4.271616435269034,0.10579732776700837,0.08766511250538411,0.0975513500740128,0.11081286025611575,0.0896144002521041,0.12732269749297426,0.10586860423922016,0.10443561809726261,0.09817684000240287,0.0727551893135149,0.2038,0.3941,0.581,0.7824,-0.10601355484344976,0.3069507113629686,0.20889445017615813,-0.012567186999360495,-0.00012092750588778247,9.622682453342191e-05,92.28399999999999,-0.2976263543229999,0.16283999999999998,-94.58,398.0,533.0,-0.9559856863450424,-0.05017933361339455,-0.009761952280586933,0.003946324895683016,-0.015307547458096987,-0.012300478174126415,0.0202403394045933,-0.026170402949535734,0.3292,0.0,-0.029182022055023675,27.777707028313664,24.308140924635207,0.0,0.0,-0.0009164786476182831,0.00845441136524788,1.8410250556916847,-0.7329336328543027,-0.15927633301763774,1.4131597483658924,-0.18923462256965604,-0.16339837732868365,-0.9571038551854254,-0.22534777582162951,0.9589911993023895,-0.09150614308657236,46,0.0277,263.1578947368421,0.0038,2.9306804448782087e-05,-0.008742206406805515,3.595241063663073e-05,0.0029584598896888977,159.58854889688433,398.0,258.0,0.0506,0.0264,0.0084,0.3736621286069013,0.6317214658789281,0.9975358209482672,10000,1
SY_AR2_Timmer3_N10000_Tmean10_tau50_Tmod250_MT3_eta1000_5.dat,-0.01454380518276853,1.787740756056249,-1.2906752477237553,0.08057802817505255,0.08941827766643033,0.0,-21.893402133720706,1.662325625009264,-3.5500187023104686,0.7845082886140758,2.486887820015516,1.0776173154362416,0.9409431748807631,1.0942386167146974,2.413604918032787,4.006275220449011,0.6183392458075582,0.474509981393977,0.6435037343877119,3.944249640764259,0.08449899697114711,0.16299917832385122,0.07870025909483205,0.10000670757397194,0.14585834579290383,0.08401677807884582,0.09835955617317041,0.10041553322679958,0.0841661320163186,0.06097851274815954,0.1783,0.3761,0.5616,0.764,0.4433056053325579,-0.005167408419182121,0.7813283927172878,-0.0027762249836898656,-5.963692575421116e-06,2.14833671063716e-05,23.651999999999997,-0.03498288944999999,-0.058854000000000004,-26.16,2065.0,871.0,-0.9243655555729646,0.38506763425798873,-0.06017672733179486,-0.2750280102978307,-0.2667850162581428,-0.1578654250693883,-0.020648216468692984,0.037772639263761905,0.301,0.0,-0.002544142773796163,6.201117554946139,1.4387698075930246,0.0,0.0,-0.00017869056823953186,0.002136565562819684,-0.03702495238575208,0.03358112212985586,-0.018297898693608358,0.0022333969364493386,0.03768507748844796,-0.04833334941366187,-0.015215922801978938,-0.0013674871275018853,0.0038522605881071,0.04030831521403934,48,0.1375,13.831258644536653,0.0723,-1.2079518009347094e-05,-0.23914252264216557,-0.0005431646555924283,0.24535188645937275,24.582049452234674,2105.0,1176.0,0.1148,0.1026,0.0079,0.4233477876816832,0.624975909419417,0.9995207759064081,10000,1
SY_AR2_Timmer2_N10000_T20_tau50_eta1000_Mamp0.3_Tmod100_1.dat,0.007038664301180246,1.8735070055266863,-0.9806658110121393,0.00912376364375328,0.005263305991670464,0.0,-107.27920925153668,1.822080360101812,63.57424533722339,14.537596426784443,2.504367481662592,1.87994750211685,1.683751466968326,1.7756396163469559,2.5431193704600483,3.7031475481112617,1.9268316564819064,1.5172363013965622,1.8837560622920964,3.744704935472243,0.08727384351396407,0.12474099859508907,0.12347435489232844,0.09404327327931762,0.09845638797424222,0.11397111840006947,0.09974106381933551,0.09179167637401399,0.0821283947327866,0.08437888841885291,0.1975,0.3856,0.5696,0.7847,-0.14818587726794208,0.14639670842777375,0.7425287358922336,-0.003285466769971597,-1.2805377853140065e-05,3.8979512988824936e-05,37.61,0.08237622185099999,0.0224885,-39.103,996.0,614.0,-0.9588481873473612,0.021376079700332035,-0.0018679027869394744,0.003655381080579479,-0.0030674757680827654,-0.005477203342113585,0.011238120659041732,0.021423527345042135,0.3241,0.0,0.02954619540653677,11.251351529699473,2.6645185099129396,0.0,0.0,-8.331840182343315e-05,0.008308478906823976,-0.10801696217256429,0.21870854340971982,-0.2669588884581924,0.1185590085924491,0.09602683997791163,-0.1822414853712926,0.004693816284906916,0.16881326017303178,-0.2305090142569162,0.16875087873115946,37,0.0582,26.17801047120419,0.0382,3.687118396837453e-06,-0.046905383144753676,1.2154885580918289e-05,-0.01083260455283998,0.10238790769560571,1000.0,636.0,0.0679,0.0516,0.0095,0.3856738753535907,0.6355141892508441,0.9992193275996115,10000,1
SY_AR2_Timmer3_N10000_Tmean10_tau50_Tmod100_MT3_eta1000_1.dat,0.0003023948763456925,1.7896400969995998,-1.289132545563569,0.08016117607691256,0.06090778712484357,0.0,-23.62884338961682,1.676366043224455,-0.26197049550097745,1.9663159899831046,2.3043311969111966,1.153064245014245,1.0402843144026186,1.1313566529492456,2.3975691472868217,3.3404146010653633,0.7239329847472219,0.5795435941703799,0.6337327386422952,3.5795812051566376,0.09526586982744187,0.10336521462402425,0.0968840512141406,0.07603913659837637,0.07891371548978637,0.11167764622324325,0.11495956055032804,0.11726783283456388,0.11656025320895223,0.0890667194291432,0.2001,0.4189,0.6204,0.805,0.015429958128840848,0.05020991448984977,0.6641730886139554,-0.004342110887332969,-9.38729821263122e-06,2.1621162664656378e-05,27.246,0.0032781170757999896,0.0502625,-22.4,2066.0,842.0,-0.922880179510787,0.38271311272310077,-0.04174655382311569,-0.2593183261781124,-0.2808144592544976,-0.14606295525653518,-0.030881849675891675,0.04247494891109347,0.3182,0.0,0.004003262071142109,6.240926663961917,-1.4817848047049742,0.0,0.0,-0.00016531032612953289,0.002131685947818102,0.026468606855981132,-0.001399270726415395,0.014552401841633178,-0.0016798007249484161,0.0025279925673272635,0.022643324028240656,-0.02899254229193893,-0.05253274621717016,0.05607396402173323,-0.024698332692793454,63,0.1386,14.409221902017292,0.0694,0.0002174092075207501,-0.22324788973740411,-0.0034799730871050284,0.15056755705371103,30.505628368235158,2102.0,1229.0,0.114,0.1016,0.0093,0.345290657857632,0.5559078274181203,0.9990536119138662,10000,1
SY_AR2_Timmer1_N10000_T10_tau20_eta1000_5.dat,0.0014410275113598717,1.5374717862345553,-0.9187494145979808,0.013228023865237193,0.011067490304974096,0.0,-135.18743513590152,1.774505277625277,-0.661814641981765,0.08259902174919821,1.5673278927203065,0.688983898531375,0.6238665363727004,0.7291320229555237,1.4729792408985283,1.633002199559161,0.259448410037939,0.19167271869946292,0.30156335968586456,1.3752737323808337,0.10155256535456436,0.118255162142764,0.12653166983683617,0.09774639970287304,0.0910860203299238,0.0904710212028179,0.08248680249792331,0.10147620971042577,0.08782856668011559,0.10256558254175599,0.1926,0.378,0.5906,0.7948,-0.041014358785399274,0.029041680582817888,0.6804788702955603,-0.004118594946712697,-5.566302631790757e-06,1.3516289420441296e-05,13.95,0.0012129505751799989,0.0134195,-13.953,1942.0,955.0,-0.8992415708087611,0.005932871955242522,-0.009961933047706357,-0.011880601994804294,0.008014726017394183,-0.0007661186409830919,0.008689629275512551,0.011864592146432764,0.3151,0.0,-0.021189923924775367,3.9014595370101173,0.19288088782369578,0.0,0.0,-0.00024134036106891009,0.0031282047410095635,-0.05600016546609558,0.021944098103723778,-0.007422103418321047,-0.020344912170583287,0.038245741650061706,-0.03253321920330598,0.028777810220255853,0.017351415144691042,0.019516357198012143,-0.019143226425052277,30,0.1113,12.106537530266344,0.0826,0.0001376681696535416,-0.19636916591146372,-0.0022172216570004013,0.015393715064930215,50.840715422944186,2012.0,1193.0,0.124,0.0956,0.0101,0.38293373472386477,0.6178726301831345,0.9995625363070344,10000,1
SY_AR2_Timmer2_N10000_T20_tau50_eta1000_Mamp0.6_Tmod250_2.dat,0.0067748421416328804,1.8563077671781345,-0.9430383964495278,-0.028076687782755877,0.01842268174353867,0.0,-110.14740694038277,1.8027151576405973,10.438324277128698,3.0047038830877986,2.5514303766707167,1.794103130287648,1.7574982501845018,1.8663357382550336,2.5548583131067963,3.86437124966049,1.7766968188988306,1.715130820610841,2.0257443969106967,4.056070171193028,0.11423782141841042,0.08068207179135783,0.06568690495528018,0.11547990361908561,0.09806960124787609,0.09103162837073989,0.12301755877781331,0.06895567274016329,0.1344114331120523,0.10842740396722106,0.1988,0.4151,0.6148,0.8171,-0.07174027905819669,0.22905176172159275,0.4308800833446632,-0.007877727916325218,-3.158101819113767e-05,4.009175875602946e-05,41.996,0.07116246127499996,0.0097001,-38.279,987.0,625.0,-0.9617168432973989,0.011408445716595736,0.0022062546729982417,-0.016697165041996743,-0.01592527674823817,-0.0035281989328662406,0.00464553072574725,0.0033837880218574416,0.3234,0.0,-0.010621335163339537,11.572695488113965,-0.9159239629117707,0.0,0.0,-0.00033835107747585296,0.010366907591979758,0.05861305179701921,0.20983761314066118,-0.3761792485662598,0.30514088038223025,-0.20220293519020585,0.08319304956431693,0.29322522612368196,-0.1738354632424561,-0.16446779364643635,-0.01837630979823672,37,0.058,27.77777777777778,0.036,-9.86311544967384e-05,-0.04976776220135095,0.0016180323189243816,0.00232556615293749,172.35298862723,999.0,606.0,0.0672,0.0524,0.0086,0.3566477732793522,0.6006328246652133,0.9992343523976954,10000,1
